,links
242,https://www.straitstimes.com/singapore/courts-crime/teenager-arrested-after-series-of-e-commerce-scams-involving-bts-merchandise
243,https://www.straitstimes.com/singapore/courts-crime/man-on-trial-for-murder-strangled-his-lover-and-burnt-her-body-over-3-days
244,https://www.straitstimes.com/singapore/courts-crime/two-jailed-over-bungled-molotov-cocktail-attack-on-nightclub
245,https://www.straitstimes.com/singapore/courts-crime/mosque-management-board-chairman-took-over-370k-from-cash-collections
246,https://www.straitstimes.com/singapore/courts-crime/man-to-be-charged-for-multiple-stalking-and-harassment-offences
247,https://www.straitstimes.com/singapore/courts-crime/jail-for-man-caught-for-dealing-with-contraband-cigarettes-who-tried-to
248,https://www.straitstimes.com/singapore/courts-crime/hiv-data-leak-ler-teck-siang-last-spoke-to-mikhy-farrera-brochez-in-october
249,https://www.straitstimes.com/singapore/courts-crime/ministry-of-law-seeks-public-feedback-on-draft-bill-for-resolving
250,https://www.straitstimes.com/singapore/courts-crime/nightclub-reveller-fined-2500-for-leaping-onto-roof-of-bmw
251,https://www.straitstimes.com/singapore/courts-crime/ler-teck-siang-the-doctor-in-hiv-registry-leak-incident-in-court-for-appeal
252,https://www.straitstimes.com/singapore/courts-crime/61-year-old-man-arrested-for-allegedly-stealing-handbag-from-68-year-old
253,https://www.straitstimes.com/singapore/courts-crime/man-gets-6-years-jail-for-slashing-ex-wife-and-her-sister-in-front-of-their
254,https://www.straitstimes.com/singapore/courts-crime/280000-worth-of-drugs-seized-136-arrested-in-island-wide-cnb-drug-blitz
255,https://www.straitstimes.com/singapore/courts-crime/2-teenagers-arrested-for-drug-offences-in-police-operation-targeting-vice
256,https://www.straitstimes.com/singapore/courts-crime/5-cases-of-contraband-cigarette-smuggling-detected-at-woodlands-checkpoint-in
257,https://www.straitstimes.com/singapore/courts-crime/new-state-courts-towers-to-include-co-working-space-for-lawyers-tech-start
258,https://www.straitstimes.com/singapore/courts-crime/more-help-for-young-offenders-and-faster-access-to-justice-under-state-courts
259,https://www.straitstimes.com/singapore/courts-crime/man-charged-over-armed-robbery-at-food-court-investigations-reveal-possible
260,https://www.straitstimes.com/singapore/courts-crime/construction-worker-molested-boy-11-in-mrt-train-with-father-nearby
261,https://www.straitstimes.com/singapore/courts-crime/deputy-a-g-moots-fixed-sentencing-discounts-to-resolve-cases-more-efficiently
262,https://www.straitstimes.com/singapore/courts-crime/owner-of-casket-firm-ordered-to-pay-more-than-250000-in-penalties-for-tax
263,https://www.straitstimes.com/singapore/courts-crime/man-admits-threatening-ex-girlfriend-with-knife-after-she-refused-to-have-sex
264,https://www.straitstimes.com/singapore/courts-crime/former-nursing-home-employee-jailed-for-assaulting-elderly-resident-who-has
265,https://www.straitstimes.com/singapore/courts-crime/film-maker-jack-neo-files-police-report-over-fake-bitcoin-site-with-bogus
266,https://www.straitstimes.com/singapore/courts-crime/court-of-appeal-accused-people-can-retract-guilty-plea-at-mitigation-stage
267,https://www.straitstimes.com/singapore/courts-crime/sporean-couple-dumps-baby-in-taiwan-post-mortem-to-determine-if-baby-died
268,https://www.straitstimes.com/singapore/courts-crime/town-council-graft-trial-former-general-manager-wong-chee-meng-likely-to
269,https://www.straitstimes.com/singapore/courts-crime/man-jailed-fined-for-using-fake-qualifications-to-get-jobs-at-38-companies
270,https://www.straitstimes.com/singapore/courts-crime/four-malaysians-one-myanmar-national-arrested-after-smuggling-attempt
271,https://www.straitstimes.com/singapore/courts-crime/man-used-drugs-acted-possessed-to-obtain-oral-sex-from-daughters-teenage
272,https://www.straitstimes.com/singapore/courts-crime/couple-abused-maid-who-was-caned-given-insufficient-food-and-forced-to-eat
273,https://www.straitstimes.com/singapore/courts-crime/restitution-made-by-one-offender-can-weigh-in-favour-of-another-says-cj
274,https://www.straitstimes.com/singapore/courts-crime/seven-men-charged-over-alleged-link-to-gst-tourist-refund-fraud
275,https://www.straitstimes.com/singapore/courts-crime/motorcyclist-had-to-have-part-of-left-leg-amputated-after-accident-with
276,https://www.straitstimes.com/singapore/courts-crime/man-jailed-for-attacking-retiree-with-chopper-in-public-causing-permanent
277,https://www.straitstimes.com/singapore/courts-crime/ex-property-agent-jailed-for-defrauding-clients-and-cheating-own-family-in
278,https://www.straitstimes.com/singapore/courts-crime/accused-drug-traffickers-acquitted-as-auxiliary-police-officers-cannot-be
279,https://www.straitstimes.com/singapore/courts-crime/man-who-tried-to-trick-victim-using-handcuffs-arrested-for-impersonating-cnb
280,https://www.straitstimes.com/singapore/courts-crime/5-men-arrested-for-rioting-after-fight-at-woodlands-coffee-shop
281,https://www.straitstimes.com/singapore/courts-crime/police-haul-up-26-suspects-over-e-commerce-and-commercial-scams-involving
282,https://www.straitstimes.com/singapore/courts-crime/housewife-acquitted-of-abusing-maid-who-judge-said-was-prone-to-exaggeration
283,https://www.straitstimes.com/singapore/courts-crime/e-scooter-rider-fined-for-negligent-riding-and-hurting-pedestrian-who
284,https://www.straitstimes.com/singapore/courts-crime/former-canteen-operator-who-worked-at-school-for-girls-jailed-for-molesting
285,https://www.straitstimes.com/singapore/courts-crime/doctor-gets-10-years-jail-for-sexually-assaulting-and-molesting-patient-in
286,https://www.straitstimes.com/singapore/courts-crime/student-stabbed-and-slashed-father-with-steak-knife-after-not-getting-money
287,https://www.straitstimes.com/singapore/courts-crime/woman-abused-maid-causing-multiple-injuries-including-a-broken-nose
288,https://www.straitstimes.com/singapore/courts-crime/male-model-who-molested-partygoer-sentenced-to-15-months-probation
289,https://www.straitstimes.com/singapore/courts-crime/man-jailed-for-money-laundering-offences-in-40-million-skillsfuture-scam
290,https://www.straitstimes.com/singapore/courts-crime/man-arrested-for-involvement-in-at-least-30-cases-of-e-commerce-scams
291,https://www.straitstimes.com/singapore/courts-crime/five-years-jail-for-conman-who-cheated-six-women-of-nearly-437000
292,https://www.straitstimes.com/singapore/courts-crime/nearly-70-of-electronics-e-commerce-scams-in-2018-involved-sale-of-mobile
293,https://www.straitstimes.com/singapore/courts-crime/man-admits-punching-pregnant-girlfriends-stomach-and-3-year-old-daughters
294,https://www.straitstimes.com/singapore/courts-crime/student-who-repeatedly-molested-girl-sentenced-to-reformative-training
295,https://www.straitstimes.com/singapore/courts-crime/doctor-cleared-of-raping-patient-but-convicted-of-sexual-assault-as-he
296,https://www.straitstimes.com/singapore/courts-crime/two-tobacco-retailers-have-licences-revoked-for-selling-cigarettes-to
297,https://www.straitstimes.com/singapore/courts-crime/woman-jailed-6-months-for-failing-to-alert-police-about-boyfriends-sexual
298,https://www.straitstimes.com/singapore/courts-crime/probation-for-student-who-posed-as-prostitutes-online-to-cheat-16-men-of-3200
299,https://www.straitstimes.com/singapore/courts-crime/police-investigating-14-year-old-boy-for-online-cheating-cases
300,https://www.straitstimes.com/singapore/courts-crime/girl-arrested-in-assault-incident-involving-another-female-student-at-ite
301,https://www.straitstimes.com/singapore/courts-crime/man-caught-smuggling-3-puppies-duck-eggs-at-woodlands-checkpoint-ica
302,https://www.straitstimes.com/singapore/courts-crime/indonesian-man-jailed-6-weeks-for-attempting-to-bribe-an-ica-officer
303,https://www.straitstimes.com/singapore/courts-crime/teenager-admits-molesting-classmate-in-a-toilet-at-their-school
304,https://www.straitstimes.com/singapore/courts-crime/new-scam-alert-scammer-pretends-to-be-your-bank-asks-for-otp-to-authenticate
305,https://www.straitstimes.com/singapore/courts-crime/ousted-founders-of-medical-device-firm-loses-bid-to-sue-over-copying-of-trade
306,https://www.straitstimes.com/singapore/courts-crime/secondary-school-teacher-on-trial-for-allegedly-having-sex-with-underage
307,https://www.straitstimes.com/singapore/courts-crime/man-who-admitted-to-swindling-women-he-met-on-dating-sites-pleads-guilty-to
308,https://www.straitstimes.com/singapore/courts-crime/6-who-claimed-to-be-gravediggers-arrested-at-choa-chu-kang-cemetery-ica
309,https://www.straitstimes.com/singapore/courts-crime/ex-company-vp-jailed-for-taking-sexually-compromising-images-of-family
310,https://www.straitstimes.com/singapore/courts-crime/nearly-1kg-of-heroin-and-ice-seized-5-suspects-nabbed-in-pre-dawn-cnb-blitz
311,https://www.straitstimes.com/singapore/courts-crime/hes-toast-ica-foils-mans-attempt-to-smuggle-contraband-cigarettes-in-bread
312,https://www.straitstimes.com/singapore/courts-crime/jail-fine-for-illegal-moneylender-with-the-most-number-of-charges-and-debtors
313,https://www.straitstimes.com/singapore/courts-crime/11-nabbed-at-sea-off-jurong-island-for-illegal-transaction-of-marine-gas-oil
314,https://www.straitstimes.com/singapore/courts-crime/man-jailed-for-cheating-godma-of-125000-with-fake-rolex-and-family-crisis
315,https://www.straitstimes.com/singapore/courts-crime/jail-fine-for-property-owner-and-2-men-linked-to-fatal-2014-geylang-fire
316,https://www.straitstimes.com/singapore/courts-crime/opposition-politician-lim-tean-avoids-bankruptcy-over-200k-loan
317,https://www.straitstimes.com/singapore/courts-crime/man-on-bail-for-burglary-takes-62000-in-equipment-while-working-with-imda
318,https://www.straitstimes.com/singapore/courts-crime/police-investigating-pickpocketing-attempt-at-amk-hub-taxi-stand
319,https://www.straitstimes.com/singapore/courts-crime/former-keppel-shipyard-senior-procurement-officer-admits-receiving-over-740k
320,https://www.straitstimes.com/singapore/courts-crime/around-19000-worth-of-drugs-seized-92-arrested-in-4-day-islandwide-operation
321,https://www.straitstimes.com/singapore/courts-crime/former-forklift-operator-jailed-over-bribes-from-truck-drivers-totalling-more
322,https://www.straitstimes.com/singapore/courts-crime/at-least-1-million-lost-to-facebook-impersonation-scams-offering-grants-since
323,https://www.straitstimes.com/singapore/courts-crime/ex-policeman-who-was-hiv-positive-had-sex-without-disclosing-his-condition
324,https://www.straitstimes.com/singapore/courts-crime/man-set-fire-to-own-home-as-he-was-angry-over-his-mothers-nagging
325,https://www.straitstimes.com/singapore/courts-crime/ex-bank-employee-jailed-nine-years-for-cheating-former-colleague-of-nearly
326,https://www.straitstimes.com/singapore/courts-crime/man-arrested-for-snatching-gold-chain-from-elderly-woman
327,https://www.straitstimes.com/singapore/courts-crime/recalcitrant-paedophile-sexually-violated-8-year-old-while-another-boy-tried
328,https://www.straitstimes.com/singapore/courts-crime/4-drivers-convicted-of-providing-illegal-chauffeured-services-using
329,https://www.straitstimes.com/singapore/courts-crime/e-scooter-rider-gets-jail-term-for-knocking-into-woman-and-for-drug
330,https://www.straitstimes.com/singapore/courts-crime/former-accountant-jailed-after-siphoning-more-than-2-million-from-employers
331,https://www.straitstimes.com/singapore/courts-crime/over-96000-in-credit-card-transactions-found-after-4-arrested-for-syndicated
332,https://www.straitstimes.com/singapore/courts-crime/duty-unpaid-cigarettes-seized-from-80-year-olds-bags-at-singapore-cruise
333,https://www.straitstimes.com/singapore/courts-crime/jail-for-former-teacher-who-cheated-girlfriend-of-more-than-178000
334,https://www.straitstimes.com/singapore/courts-crime/jail-for-ns-defaulter-who-left-singapore-as-he-was-afraid-of-getting-injured
335,https://www.straitstimes.com/singapore/courts-crime/at-least-50-months-jail-for-mastermind-of-scam-involving-false-pic-claims
336,https://www.straitstimes.com/singapore/courts-crime/13-individuals-commended-by-cpib-for-rejecting-bribes
337,https://www.straitstimes.com/singapore/courts-crime/three-years-jail-for-beauty-salon-manager-who-abused-maid-husband-in-for-six
338,https://www.straitstimes.com/singapore/courts-crime/french-teacher-arrested-in-bangkok-had-been-working-for-moe-for-18-years
339,https://www.straitstimes.com/singapore/courts-crime/man-jailed-14-months-for-cheating-after-more-offences-surfaced-while-awaiting
340,https://www.straitstimes.com/singapore/courts-crime/mother-and-daughter-found-dead-at-foot-of-block-on-second-day-of-cny
341,https://www.straitstimes.com/singapore/courts-crime/ica-officers-find-1169-packets-of-chewing-tobacco-on-motorcyclist-at
342,https://www.straitstimes.com/singapore/courts-crime/former-clerk-gets-18-years-jail-for-misappropriating-more-than-46-million
343,https://www.straitstimes.com/singapore/courts-crime/online-ads-lured-25-drivers-to-smuggle-duty-unpaid-cigarettes-into-singapore
344,https://www.straitstimes.com/singapore/courts-crime/man-sexually-abused-stepdaughter-for-over-6-years
345,https://www.straitstimes.com/singapore/courts-crime/man-on-bail-for-attacking-cabby-ends-up-in-another-assault-case
346,https://www.straitstimes.com/singapore/courts-crime/lust-caution-actor-arrested-by-singapore-police-for-allegedly-molesting
347,https://www.straitstimes.com/singapore/courts-crime/police-nab-110-people-in-islandwide-operation-against-loanshark-activities
348,https://www.straitstimes.com/singapore/courts-crime/woman-abusing-ice-while-3-months-pregnant-among-117-suspected-drug-offenders
349,https://www.straitstimes.com/singapore/courts-crime/man-jailed-4-years-fined-34-million-for-dealing-with-largest-amount-of
350,https://www.straitstimes.com/singapore/courts-crime/15-months-jail-for-grabhitch-driver-who-molested-passenger
351,https://www.straitstimes.com/singapore/courts-crime/jail-for-interior-designer-who-pocketed-over-130k-from-employer-customers
352,https://www.straitstimes.com/singapore/courts-crime/probation-for-teenager-who-molested-boy-asked-another-to-send-naked-photos
353,https://www.straitstimes.com/singapore/courts-crime/mastermind-of-ruse-admits-duping-spring-singapore-of-nearly-155k
354,https://www.straitstimes.com/singapore/courts-crime/trial-for-doctor-in-hiv-data-leak-case-related-to-drug-related-charges-to
355,https://www.straitstimes.com/singapore/courts-crime/man-nabbed-for-assaulting-police-officers-during-check-along-jurong-town-hall
356,https://www.straitstimes.com/singapore/courts-crime/at-least-87-reports-of-car-rental-scams-made-in-2018-police
357,https://www.straitstimes.com/singapore/courts-crime/teenager-ordered-to-undergo-reformative-training-over-counterfeit-money-ruse
358,https://www.straitstimes.com/singapore/courts-crime/woman-70-jailed-for-cheating-church-acquaintance-of-life-savings-totalling
359,https://www.straitstimes.com/singapore/courts-crime/activist-sangeetha-thanapal-issued-stern-warning-for-facebook-post-that
360,https://www.straitstimes.com/singapore/courts-crime/ex-insurance-agent-jailed-for-sending-threatening-messages-to-clients-who
361,https://www.straitstimes.com/singapore/courts-crime/ex-church-leader-chew-eng-han-jailed-13-months-over-failed-bid-to-leave
362,https://www.straitstimes.com/singapore/courts-crime/3-unlicensed-remittance-businesses-busted-in-little-india-joint-operation
363,https://www.straitstimes.com/singapore/courts-crime/teenage-boy-posed-as-female-sex-workers-online-to-cheat-men-of-3200
364,https://www.straitstimes.com/singapore/courts-crime/jail-fine-for-man-who-choked-wife-and-punched-8-year-old-stepdaughter
365,https://www.straitstimes.com/singapore/courts-crime/17-men-arrested-for-allegedly-smuggling-contraband-cigarettes-via-sungei
366,https://www.straitstimes.com/singapore/courts-crime/bomb-goes-off-in-simulated-terror-attack-at-tampines-west-station
367,https://www.straitstimes.com/singapore/courts-crime/trio-arrested-for-multi-million-dollar-gold-investment-scam
368,https://www.straitstimes.com/singapore/courts-crime/ex-nus-law-dean-tan-cheng-han-to-head-law-school-in-hong-kong
369,https://www.straitstimes.com/singapore/courts-crime/man-jailed-for-accessing-police-computer-system-to-amend-records-exempting
370,https://www.straitstimes.com/singapore/courts-crime/lucky-plaza-mobile-phone-shop-raided-for-suspected-illegal-moneylending-to
371,https://www.straitstimes.com/singapore/courts-crime/jail-for-money-mule-who-collected-more-than-1-million-in-criminal-proceeds
372,https://www.straitstimes.com/singapore/courts-crime/new-state-courts-towers-on-track-for-2020-opening
373,https://www.straitstimes.com/singapore/courts-crime/former-accountant-admits-siphoning-more-than-2million-from-employers
374,https://www.straitstimes.com/singapore/courts-crime/retiree-cheated-of-5-million-in-scam-man-admits-collecting-1-million-for
375,https://www.straitstimes.com/singapore/courts-crime/jail-for-cabby-who-injured-man-by-igniting-spray-from-aerosol-can
376,https://www.straitstimes.com/singapore/courts-crime/courts-crime-read-more-stories
377,https://www.straitstimes.com/singapore/courts-crime/6-men-arrested-for-rioting-in-yishun
378,https://www.straitstimes.com/singapore/courts-crime/jail-for-man-whose-company-collected-public-donations-without-a-licence
379,https://www.straitstimes.com/singapore/courts-crime/51-arrested-in-multi-agency-geylang-operation
380,https://www.straitstimes.com/singapore/courts-crime/maid-jailed-a-week-for-hitting-retiree-with-shower-head
381,https://www.straitstimes.com/singapore/courts-crime/former-uob-relationship-manager-admits-misappropriating-200000-from
382,https://www.straitstimes.com/singapore/courts-crime/man-arrested-for-housebreaking-and-theft-in-lengkok-bahru
383,https://www.straitstimes.com/singapore/courts-crime/pop-pop-firecrackers-seized-at-tuas-checkpoint
384,https://www.straitstimes.com/singapore/courts-crime/couple-jailed-after-taking-part-in-robbery-where-victim-was-allegedly-raped
385,https://www.straitstimes.com/singapore/courts-crime/resurgence-of-phishing-scams-targeting-dbs-bank-customers-via-sms-police
386,https://www.straitstimes.com/singapore/courts-crime/lawyer-who-submitted-forged-degree-results-transcript-to-get-legal-service
387,https://www.straitstimes.com/singapore/courts-crime/lgbt-rights-advocate-files-case-against-attorney-general-stating-section-377a
388,https://www.straitstimes.com/singapore/courts-crime/more-than-28000-lost-to-tech-support-scams-in-2018-police
389,https://www.straitstimes.com/singapore/courts-crime/fridaecom-founder-consumed-drugs-while-out-on-bail-for-trafficking-offence
390,https://www.straitstimes.com/singapore/courts-crime/chiropractor-2-agents-charged-over-insurance-fraud-involving-more-than-14000
391,https://www.straitstimes.com/singapore/courts-crime/man-convicted-of-sexually-abusing-daughter-colluded-with-witness-to-give
392,https://www.straitstimes.com/singapore/courts-crime/20-weeks-jail-for-disgruntled-investor-who-rigged-share-prices
393,https://www.straitstimes.com/singapore/courts-crime/man-jailed-over-false-messages-involving-bomb-at-minister-mentors-house-in
394,https://www.straitstimes.com/singapore/courts-crime/wounded-nsf-wanted-by-saf-arrested-along-woodlands-circle
395,https://www.straitstimes.com/singapore/courts-crime/jail-for-woman-who-misappropriated-nearly-340000-from-employer
396,https://www.straitstimes.com/singapore/courts-crime/former-warehouse-supervisor-jailed-after-misappropriating-goods-worth-over-2
397,https://www.straitstimes.com/singapore/courts-crime/man-charged-with-failing-to-report-for-full-time-ns-enlistment-for-more-than
398,https://www.straitstimes.com/singapore/courts-crime/40-home-owners-of-ampas-apartment-sue-oxley-subsidiary-over-collective-sale
399,https://www.straitstimes.com/singapore/courts-crime/lawyer-suspended-3-years-for-conflict-of-interest-when-he-favoured-one-client
400,https://www.straitstimes.com/singapore/courts-crime/married-couple-convicted-of-abusing-maid-who-was-ordered-to-pour-hot-water-on
401,https://www.straitstimes.com/singapore/courts-crime/man-34-charged-over-woodlands-murder
402,https://www.straitstimes.com/singapore/courts-crime/criminal-couple-to-pay-government-11-million-in-unexplained-wealth-suspected
403,https://www.straitstimes.com/singapore/courts-crime/two-caught-smuggling-bak-kwa-in-packets-of-durian-flavoured-biscuits-at
404,https://www.straitstimes.com/singapore/courts-crime/man-arrested-for-alleged-murder-after-woman-found-dead-in-woodlands
405,https://www.straitstimes.com/singapore/courts-crime/illegal-cigarette-buyer-who-drove-into-officer-while-fleeing-raid-given
406,https://www.straitstimes.com/singapore/courts-crime/singapore-man-linked-to-russian-doping-scandal-jailed-one-week-for-lying-to
407,https://www.straitstimes.com/singapore/courts-crime/cyclist-and-lorry-driver-in-viral-pasir-ris-altercation-charged-in-court
408,https://www.straitstimes.com/singapore/courts-crime/phishing-smses-target-posb-users-again-dbs-advises-customers-to-stay-alert
409,https://www.straitstimes.com/singapore/courts-crime/over-200-fell-prey-to-online-ticket-sale-scams-in-2018
410,https://www.straitstimes.com/singapore/courts-crime/10-arrested-for-vice-activities-in-joint-police-and-cnb-operation
411,https://www.straitstimes.com/singapore/courts-crime/former-nus-fellow-jailed-for-cheating-research-institute-by-procuring-items
412,https://www.straitstimes.com/singapore/courts-crime/two-men-arrested-after-equipment-worth-100000-stolen-from-ubi-road-workshop
413,https://www.straitstimes.com/singapore/courts-crime/singapore-airlines-warns-of-phishing-scam-promising-free-plane-tickets
414,https://www.straitstimes.com/singapore/courts-crime/police-warn-against-fake-spf-website-phishing-for-confidential-details
415,https://www.straitstimes.com/singapore/courts-crime/man-sets-fire-to-canvas-sheet-with-cigarette-lighter-nabbed-within-2-hours
416,https://www.straitstimes.com/singapore/courts-crime/number-charged-over-40m-skillsfuture-scam-rises-to-13-20m-still-unaccounted
417,https://www.straitstimes.com/singapore/courts-crime/man-arrested-for-criminal-trespass-after-incident-outside-parliament-house
418,https://www.straitstimes.com/singapore/courts-crime/five-arrested-as-154000-worth-of-drugs-including-183kg-of-heroin-seized
419,https://www.straitstimes.com/singapore/courts-crime/2-sri-lankan-men-jailed-8-months-each-for-offences-related-to-false-canadian
420,https://www.straitstimes.com/singapore/courts-crime/part-time-cleaner-jailed-for-role-in-attack-that-left-victims-with-second
421,https://www.straitstimes.com/singapore/courts-crime/at-least-10-people-fall-victim-to-whatsapp-account-take-over-scam-in-january
422,https://www.straitstimes.com/singapore/courts-crime/parrot-man-given-a-discharge-amounting-to-an-acquittal-after-accused-of
423,https://www.straitstimes.com/singapore/courts-crime/former-cabby-charged-over-accident-that-killed-nus-undergraduate-at-clementi
424,https://www.straitstimes.com/singapore/courts-crime/man-has-to-pay-ex-wife-6-million-after-apex-court-accepts-his-appeal-in-part
425,https://www.straitstimes.com/singapore/courts-crime/forklift-operator-jailed-for-collecting-bribes-of-between-10-cents-and-1-from
426,https://www.straitstimes.com/singapore/courts-crime/drug-user-who-drove-into-sea-off-sentosa-jailed-and-disqualified-from-driving
427,https://www.straitstimes.com/singapore/courts-crime/man-who-groomed-girl-12-to-engage-in-sexual-acts-gets-13-years-jail-and
428,https://www.straitstimes.com/singapore/courts-crime/jail-for-forklift-driver-who-carried-out-vile-attack-on-woman-who-rejected
429,https://www.straitstimes.com/singapore/courts-crime/woman-allegedly-duped-victim-of-130k-claiming-money-needed-for-lee-kuan-yew
430,https://www.straitstimes.com/singapore/courts-crime/tv-host-pornsak-sues-fb-group-that-took-over-restaurants-he-co-founded
431,https://www.straitstimes.com/singapore/courts-crime/fourth-suspect-arrested-over-54-million-impersonation-scam
432,https://www.straitstimes.com/singapore/courts-crime/shell-fined-400k-over-pulau-bukom-fire-that-injured-six-workers
433,https://www.straitstimes.com/singapore/courts-crime/jail-for-cop-who-made-unauthorised-access-to-a-police-computer-system
434,https://www.straitstimes.com/singapore/courts-crime/policewoman-jailed-five-months-for-forging-statement-of-alleged-molestation
435,https://www.straitstimes.com/singapore/courts-crime/ntu-associate-professor-accused-of-rash-driving-using-criminal-force-and
436,https://www.straitstimes.com/singapore/courts-crime/man-jailed-for-kicking-stepdaughter-and-burning-her-with-a-cigarette
437,https://www.straitstimes.com/singapore/courts-crime/6-public-entertainment-outlets-investigated-man-arrested-in-year-end-police
438,https://www.straitstimes.com/singapore/courts-crime/ex-police-nsman-given-probation-for-breaching-official-secrets-act-and
439,https://www.straitstimes.com/singapore/courts-crime/money-mule-who-collected-criminal-proceeds-totalling-760000-jailed-for-412
440,https://www.straitstimes.com/singapore/courts-crime/woman-arrested-for-making-more-than-41000-of-unauthorised-credit-and-debit
441,https://www.straitstimes.com/singapore/courts-crime/technician-jailed-for-injuring-elderly-mother-and-son-pair-by-negligent
442,https://www.straitstimes.com/singapore/courts-crime/jail-caning-for-recalcitrant-offender-who-broke-former-mother-in-laws-nose
443,https://www.straitstimes.com/singapore/courts-crime/hwa-chong-institution-tutor-faces-drug-charges-including-methamphetamine
444,https://www.straitstimes.com/singapore/courts-crime/trio-assaults-and-scalds-siblings-in-revenge-attack
445,https://www.straitstimes.com/singapore/courts-crime/youth-who-threw-lit-molotov-cocktail-at-neighbours-flat-sentenced-to
446,https://www.straitstimes.com/singapore/courts-crime/male-model-admits-molesting-woman-after-sentosa-cove-party
447,https://www.straitstimes.com/singapore/courts-crime/ica-officer-jailed-3-years-for-offences-including-getting-sexual-favours-from
448,https://www.straitstimes.com/singapore/courts-crime/man-jailed-for-assault-using-criminal-force-on-young-boys
449,https://www.straitstimes.com/singapore/courts-crime/man-charged-with-murder-after-body-found-in-geylang-hotel
450,https://www.straitstimes.com/singapore/courts-crime/man-admits-to-offences-including-punching-former-mother-in-law-causing-a
451,https://www.straitstimes.com/singapore/courts-crime/indonesian-woman-found-dead-at-geylang-hotel-suspect-arrested
452,https://www.straitstimes.com/singapore/courts-crime/police-clarifies-claims-made-by-victim-filmed-in-tampines-toilet
453,https://www.straitstimes.com/singapore/courts-crime/female-teen-arrested-for-setting-fire-at-a-void-deck-in-circuit-road
454,https://www.straitstimes.com/singapore/courts-crime/man-arrested-for-allegedly-molesting-female-jogger-while-riding-on-e-scooter
455,https://www.straitstimes.com/singapore/courts-crime/serina-wee-released-on-dec-21-after-serving-25-year-jail-term-for-role-in
456,https://www.straitstimes.com/singapore/courts-crime/paedophile-who-was-himself-a-child-victim-sentenced-for-molesting-two
457,https://www.straitstimes.com/singapore/courts-crime/ica-officer-pleads-guilty-to-receiving-massages-from-women-working-illegally
458,https://www.straitstimes.com/singapore/courts-crime/yishun-nuisance-neighbour-gets-6-months-probation
459,https://www.straitstimes.com/singapore/courts-crime/man-arrested-after-allegedly-filming-women-in-tampines-toilet
460,https://www.straitstimes.com/singapore/courts-crime/police-officer-forged-statement-of-alleged-victim-of-molestation-portraying
461,https://www.straitstimes.com/singapore/courts-crime/school-vice-principal-jailed-for-crashing-car-into-market-in-marine-parade
462,https://www.straitstimes.com/singapore/courts-crime/jail-for-woman-who-was-rushed-to-hospital-during-maid-abuse-hearing-in
463,https://www.straitstimes.com/singapore/courts-crime/fake-apple-and-google-employees-cheated-convenience-stores-of-over-15000-in
464,https://www.straitstimes.com/singapore/courts-crime/four-teens-arrested-after-midnight-brawl-at-boon-lay-involving-over-20
465,https://www.straitstimes.com/singapore/courts-crime/stiffer-penalties-for-drink-drivers-being-considered-as-accidents-related-to
466,https://www.straitstimes.com/singapore/courts-crime/woodlands-checkpoint-officers-seize-more-than-5000-chewing-tobacco-sachets
467,https://www.straitstimes.com/singapore/courts-crime/woman-arrested-for-importing-and-possessing-counterfeit-items
468,https://www.straitstimes.com/singapore/courts-crime/accounts-clerk-forged-cheques-to-embezzle-1093m-from-car-rental-company
469,https://www.straitstimes.com/singapore/courts-crime/woman-sentenced-to-reformative-training-for-using-fake-100-notes-to-get-back
470,https://www.straitstimes.com/singapore/courts-crime/man-who-allegedly-stole-jewellery-worth-over-35000-from-store-taken-back-to
471,https://www.straitstimes.com/singapore/courts-crime/tour-guide-with-schizophrenia-given-mandatory-treatment-order-for-attacking
472,https://www.straitstimes.com/singapore/courts-crime/man-allegedly-committed-maxwell-road-armed-robbery-while-out-on-bail
473,https://www.straitstimes.com/singapore/courts-crime/housewife-fined-for-hurting-pedestrian-while-riding-e-scooter
474,https://www.straitstimes.com/singapore/courts-crime/teen-arrested-for-involvement-in-e-commerce-scams
475,https://www.straitstimes.com/singapore/courts-crime/man-arrested-for-armed-robbery-along-maxwell-road
476,https://www.straitstimes.com/singapore/courts-crime/former-nsman-fined-over-illegal-access-of-police-computer-system
477,https://www.straitstimes.com/singapore/courts-crime/sgh-patient-accidentally-given-an-overdose-of-anaesthetic-10-times-the
478,https://www.straitstimes.com/singapore/courts-crime/nea-takes-action-against-illegal-hawkers-at-paya-lebar
479,https://www.straitstimes.com/singapore/courts-crime/man-arrested-for-allegedly-stealing-35k-worth-of-jewellery-from-yew-tee
480,https://www.straitstimes.com/singapore/courts-crime/ex-dbs-manager-charged-with-cheating-and-making-unauthorised-access-to
481,https://www.straitstimes.com/singapore/courts-crime/former-nsp-chief-lim-tean-issued-writ-of-summons-over-unpaid-loan-of-us150000
482,https://www.straitstimes.com/singapore/courts-crime/police-station-inspector-charged-with-causing-death-by-negligent-driving
483,https://www.straitstimes.com/singapore/courts-crime/male-student-molested-teenage-boy-and-asked-10-year-old-boy-to-send-nude
484,https://www.straitstimes.com/singapore/courts-crime/shoplifting-syndicate-whose-ringleader-is-pregnant-stole-items-worth-almost
485,https://www.straitstimes.com/singapore/courts-crime/landmark-high-court-case-allows-gay-dad-to-adopt-surrogate-son
